Year,USA,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LO,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2009,20.9089963687441,23.7701285271089,16.9067000626174,25.3836036825954,24.7393271689947,17.4357888794807,18.9647232200424,13.4027777777778,23.5474860335196,21.4876033057851,19.7506017915631,25.0217118595001,8.22351080653664,14.8794063079777,46.8468468468468,15.6252833953024,8.49782535965206,34.7593582887701,18.028718312356,25.3964510994517,4.11311053984576,12.8146134002649,10.2672664726118,25.9890386796019,16.4611936116559,28.6112077967282,30.3216006704379,15.509138381201,16.0445317616241,15.1665926254998,16.5942658557776,14.0442225392297,19.539666993144,13.5468126897209,29.0606420927467,1.28893662728249,24.0542763157895,19.2168863779033,11.5879017013233,19.6699375557538,20.5655526992288,26.2199059127387,12.6011560693642,31.1466485199047,23.7270227435894,14.7203947368421,11.0714285714286,19.7997169914009,14.3597026146521,23.5257795615931,23.1537899098221,10.2510460251046
2010,20.5620761198193,26.8245614035088,16.4097914777879,23.5900110843059,25.36837913182,17.7020840736637,20.3041426324069,13.8874276696476,24.4075829383886,18.7152563310686,19.1344520883106,25.4350076403608,8.70455709165387,14.1236306729264,48.906439854192,9.35225618631732,9.41763727121464,27.4136524340495,20.9651898734177,23.5045317220544,6.04534005037783,13.8074329622079,9.77324913892078,26.8346754474619,16.0157432636997,30.5154639175258,28.7427714714072,15.6092083099382,16.4396284829721,15.0348297213622,16.5573770491803,15.2644580063935,19.4567498251341,14.1510011634315,29.7427568502122,1.85185185185185,24.9697745537302,19.2471707397081,11.1656664848154,19.8210379797176,18.922305764411,26.125724476148,13.1147540983607,29.7793053545586,21.776407957411,17.0821529745043,11.1617312072893,19.7635135135135,13.7001959503592,19.8014018691589,22.1552373775433,9.32703659976387
2011,21.2116797946545,15.9964164841728,17.308850090307,23.6308782055486,26.7929346669504,18.7345526445872,21.572443320035,13.650607128868,23.0121608980355,17.7414075286416,19.83891159746,26.3529973728206,NaN,15.8802177858439,48.1165600568586,14.2465283730499,10.3297088740793,28.6404318795283,21.2085072550189,25.594696477317,7.07547169811321,14.1954707985697,10.7763490611718,28.9325948532459,18.4627450980392,31.3648293963255,28.5544639965454,14.0469973890339,20.1847903340441,15.0683344915451,11.9163763066202,17.5569111739325,19.9137637580846,14.1283805799935,29.8447236694249,2.45836637589215,26.9610351633891,17.2844613602515,11.4857925368025,19.83032873807,17.95166858458,30.5446118192352,11.7784711388456,30.7534689769214,22.1032685930838,17.018117018117,13.3466135458167,20.0116211504939,15.6402226861517,21.8059826670394,19.6374622356495,11.6182572614108
2012,21.7656586241246,14.4498294740621,17.6017954472587,24.2559883861602,28.5955435516543,18.9382578516646,24.9511869283732,13.1471893491124,26.6274023558586,18.8070776255708,21.123032343958,28.6707466340269,0,15.9839357429719,50.1722949689869,17.6529841349786,11.6852718761253,28.4364141765115,22.0756756756757,22.6610365954628,9.00123304562269,14.4305508617776,11.1660463307594,30.0851703406814,17.7278973889143,26.8824771287825,27.6679432770935,13.4035423647678,22.2849083215797,14.9546686606225,12.7705627705628,19.0667212443717,20.6743335075797,14.2811946342698,32.6933575978162,1.78094390026714,24.6796657381616,17.4831282254863,11.4933333333333,20.0608029318674,23.3910891089109,29.9250250900289,14.0546569994423,29.6124828532236,23.0600314998788,15.1045911437109,10.873440285205,21.2571814802298,15.6886024423338,20.5840455840456,20.1423267326733,10.3023516237402
2013,21.5850752923655,18.862598588626,17.7133655394525,23.3877187778107,29.1048292108363,17.5450817369811,26.1039227767509,12.9595399466009,25.6295274232494,22.402088772846,22.4459174251418,30.3443518862418,0,15.7768924302789,50.8294625082946,17.0456459491326,10.361718161266,28.9469819356734,21.9653179190751,24.9238743116294,4.28571428571429,14.0320305368849,11.4208021753909,29.478789745169,18.296943231441,31.0012062726176,28.8359935487459,13.5135135135135,22.2183344996501,17.0243204577969,16.1819537658464,19.1997965584471,20.8167635362496,11.6314100464994,35.1701968888124,2.14592274678112,24.7755067134183,17.0678336980306,12.0905782450465,20.0296936158726,25.6774193548387,33.3120871479893,9.9009900990099,29.8940464177598,23.5250910341163,17.780394465705,17.0798898071625,23.1383603476627,15.0032195750161,15.6988386063276,22.6971179989125,9.78627671541057
2014,22.4756829063088,18.9032202955497,18.5794044665012,24.6708185053381,29.6615513979399,17.212560281057,26.8295094936709,13.8340807174888,30.0523560209424,20.9212121212121,24.5700605823725,32.2375344525182,0.297619047619048,15.8649789029536,42.8904428904429,18.7625057718947,12.7352891300661,31.9365274996149,24.258329529895,29.1029600060255,6.53889515219842,15.0070003500175,10.9767388033792,27.6527689961692,17.9842191454518,33.5900727428327,29.7763508733743,14.6763901549681,17.7133655394525,16.3831007455553,16.6178623718887,18.8474084813338,21.5893271461717,12.2080750172211,37.1896569485938,3.39985218033999,29.0789473684211,19.2087209848698,11.461661341853,20.230868285504,20.7587687902649,34.9489618776474,10.6553276638319,31.924262439454,24.0374525789006,20.2759678037562,12.8133704735376,25.1107030996868,15.0034891835311,20.5607476635514,26.471807628524,10.6308411214953
2015,24.1686226645385,22.3877479986077,19.60569550931,24.0339943342776,29.4412404273423,18.3901054339011,30.3516228748068,14.4434497165025,30.1850048685492,24.5826276312606,26.8270105745395,35.6096816841249,7.52895752895753,18.6991869918699,58.0452920143027,20.5494586432938,13.3289986996099,33.5329341317365,27.6372212692967,27.2520636439766,5.75461454940282,18.6310804993543,11.0924952336935,25.9114482545089,20.4272174282077,35.1834862385321,33.300757390667,15.9894657637321,21.2033462033462,17.4749163879599,19.2640692640693,15.9937888198758,22.7464387464387,11.6937502844918,43.3901796955477,4.09698996655518,33.4076296613802,22.5763136693224,10.2911978821972,21.4553134299702,22.6613965744401,38.3353808353808,16.0989010989011,33.1550262414211,26.8552130445132,17.2473365966024,14.8760330578512,28.2942779291553,17.9323118370096,23.196768609348,27.7576941866146,10.0691016781836
2016,25.8172064813139,23.0016125316747,22.1192384769539,26.1231281198003,34.1150636802811,19.7833069658181,31.8516546890249,16.3668275559456,33.7820512820513,26.0152596603495,29.334092965582,36.3775331935709,6.50054171180932,21.3886950453594,54.7277936962751,22.7275922671353,14.5546590729315,34.5132743362832,34.0417080436941,29.0761019094261,7.80590717299578,16.9510106200754,11.2210075770721,27.6466910191858,23.2640865110985,36.5330093155124,36.6219342896807,16.1804613297151,22.3819301848049,21.1560093449857,19.5342820181113,19.8284424379233,22.9789103690685,11.0098895224519,45.2232230915905,4.97100248550124,36.4486619333697,23.3906999834519,14.915030523016,22.7266176682519,20.4268292682927,41.3940092165899,10.7996323529412,35.4940377554667,29.6467038263275,20.9267931969436,12.9139072847682,31.5362828401211,20.980863097544,25.5994005994006,26.3211855718147,8.27966881324747
2017,26.3151224931109,19.0552016985138,23.961284230406,24.2829570447507,36.4659110133649,18.3747516341751,32.0258233227098,15.8227848101266,32.9643721895538,24.7164336586653,30.5194357258649,35.7297785811116,9.50369588173178,18.5740402193784,58.4320360970107,23.4753550543024,14.9512987012987,34.9514563106796,36.1991830383194,32.6823664560597,9.05963302752294,17.7456437560503,10.990702907562,28.2069803329284,23.1279086165562,37.5849056603774,39.6614595056949,15.0849150849151,33.3644423705086,26.7226194176769,24.1946088099934,20.2573529411765,23.6573007830493,10.6297577854671,45.6872037914692,3.21678321678322,39.4378250279771,22.3900988507595,15.5877470952165,20.5279986173522,19.5923734385273,42.9273586110047,8.04597701149425,37.3864626104268,30.9054516138,19.0380761523046,9.12981455064194,30.8740804846387,21.661385242191,28.4451874850728,27.3477638339089,11.8312757201646
2018,26.0556839657438,24.1492059255305,21.3616632396619,26.1491866542914,34.2331838565022,16.9987564432378,30.2800153433065,16.0689333954355,30.1727176594995,23.5708889448502,30.2662871144422,35.8560723070763,8.6084142394822,19.5449459157031,44.327868852459,25.9210813167648,NaN,36.5947816826411,18.2442373712604,30.7674102124135,8.98876404494382,18.0601177564301,10.4027051952044,29.3396868618108,24.1792369121562,44.5927289461574,40.0686753397495,17.1450440107157,22.2387173396675,29.7814755412991,20.8892025405787,16.5248972570009,23.675379724479,9.76773708213832,47.8181039231287,3.42679127725857,38.4540593096743,24.3220468821817,13.7951276783094,19.7828299966067,18.814055636896,43.9642879285759,11.8595279217041,35.713826159686,32.6114993551483,17.1916010498688,10.9530583214794,30.9262948207171,20.0612214424369,24.3481748896911,25.5520786767993,11.254851228978
