Year,USA,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LO,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
1998,0.6409935073164,1.67558539667632,1.14773950630267,0.637853649619853,1.86546143286321,0.493938362094547,0.625307307769978,0.237791558132786,0.372182345782115,0,0.401202672845957,1.61557289564014,0.167082707569668,2.18726779879803,NaN,0.954296102959323,0.777105169577955,NaN,0.693151621607088,0.665735634551896,0.824614080081844,0.327255430664994,0.0649872353559928,0.328394836236315,0.728165949994763,2.18495152406264,0.665424716669306,NaN,1.01366190790725,0.668906367120461,0.551072800862431,0.0287076923275851,0.701211908010714,0.157633823259753,1.46978361824242,0.750477392117021,0.612380725309891,1.39170964712947,1.26607699137764,0.44737340401744,0.114194807783621,1.22496680572958,1.23137631116507,1.12594042432413,0.669685688782966,0.45081122002338,1.3075117567494,0.780849659497023,0.735300431022438,1.79089830774854,NaN,3.43325797695899
1999,0.577999437905138,1.20534427665198,0.746783712866712,0.563282558932416,1.51100253392545,0.413366033756126,0.29489784785505,0.281456777917946,0.266291549981179,0.00296902178739589,0.456097988809755,0.758658733866794,0.337468105964049,1.95255238967011,NaN,0.6698244664806,0.606325670961593,NaN,0.587728258576301,0.782389682068454,0.828920471969937,0.322112128321484,0.0789333806907044,0.133819840225198,0.405017574678687,7.80771713222073,0.526684227176569,NaN,1.00984501020722,0.538398974613606,0.497203077566096,0.000312632900245895,0.576141510519611,0.112571112256819,1.17840310969769,0.660466398888635,0.641896054905001,1.90892336365946,0.956922850702647,0.49422727543705,0.0829336243152331,0.580482139546035,1.96030018522601,1.08756953923798,0.603442254009868,0.496631619002769,0.847974798017271,0.60615381580378,0.643562463271088,1.75559460827741,0.541750790774225,3.18843559544324
2000,0.491666216741241,1.62340193764949,0.731517487299554,0.498491912280827,1.55162569697215,0.345437372710288,0.427770694627509,0.140390214863168,0.21554567267855,0.00317998654483623,0.283821722212266,0.798722826468526,1.11931356352491,1.5798084557892,NaN,0.491712308996975,0.411290529211727,0.961062171023871,0.552608469804549,0.54000122286824,0.826707047247607,0.298718291917981,0.0769507396535725,0.263722523477367,0.594421309052954,1.59445064105513,0.525568837137691,4.28638072959601,0.968646864361139,0.582130017373352,0.533044245862409,0.0157732008908197,0.703090379852788,0.135125268433766,1.09526931641102,0.671245634440292,0.424746259254884,1.21642476138291,0.726004399396167,0.467150707358897,0.0826082822872595,1.01651710482744,0.682965595165988,1.01662146154514,0.531544349376152,0.562927284833539,1.35750549681587,0.600717652821998,0.582320377896018,1.73103914101749,0.446096884346529,1.26219083191613
2001,0.490414823370583,1.72163734058563,0.774596478937684,0.482602684225141,1.34027194056333,0.340313000562652,0.293607616029747,0.114717839825472,0.418976858757713,0.0091369678661352,0.450370843230965,0.77852911233561,0.183903724446647,1.55886756161614,NaN,0.490788246141296,0.208034264273202,0.941377971584016,0.600478595816906,0.587274900692325,0.850524112783605,0.288403236566798,0.0536974530402018,0.235931803873377,1.56695635694166,1.37714361629138,0.531159232671217,2.73472540665397,0.734099119664142,0.488190290817323,0.624537914173063,0,0.693849635880917,0.161710358246056,1.05271725632904,2.27696023471109,0.470187173358003,1.27190849269323,0.633147985892967,0.515458423921646,0.10745300671256,0.303917325205611,0.511191795118167,1.17343502571598,0.545596115878629,0.490517050012805,1.00200341317491,0.452032804185057,0.526481735959483,1.9724877158448,0.480518512823543,2.08246337573374
2002,0.518879368991164,1.90982561205625,0.840684676768409,0.471087470951326,1.49163443878066,0.267366724630933,0.322271767237568,0.183017207251714,0.438383709883288,0.0331280051395033,0.358495702516817,0.774525781056147,0.206687654416568,1.47208903344198,NaN,0.552133169540375,2.17856324723556,0.962044691720216,0.603276385624751,0.604861817186746,1.07589905099719,0.286234411512996,0.113650732585739,0.165032029769365,1.62569493077981,1.32636780564481,0.605807017633821,4.62644894582931,0.970287667483264,0.497274454953528,0.514098107393518,0.00117377691693305,0.579172619027133,0.20836867449965,1.0641087674189,0.634573652251099,0.500124680373255,1.22472432174495,0.678601577103599,0.546320075290147,0.0827652305749163,1.21726885187562,0.751646869137684,1.14286146764759,0.58124561739055,0.615150712536435,0.81379572280375,0.922962668544693,0.57049270295505,1.85314171909145,0.483977614334467,1.42946305781759
2003,0.549392489989995,1.68747713613897,0.958347894739117,0.419657606057463,1.31339875987877,0.324122078944021,0.360019879799019,0.126949253180822,0.437682083171659,0,0.35987804907565,1.86033449929693,0.140091912025938,1.70247417990806,NaN,0.584325569565576,0.585034380409026,0.134217168048648,0.693763469059646,0.738415446022662,0.841435224006897,0.235986343896415,0.0634277155127074,0.144910841706124,0.574546485148131,1.08793519253186,0.537233252683157,2.95495723196662,0.845946872904206,0.475440487337676,0.475147675414311,0,0.560555091071111,0.415676278525315,0.989687187260547,1.04942524665452,0.427114177088837,1.25315977007496,0.8837237975383,0.609103688381699,0.12832180039952,1.24474007450448,0.989462309121288,1.13990975872837,0.834691153835739,0.574183036947142,1.02793691199168,0.583055971387542,0.565924607649366,2.39194740832827,0.537129798785232,1.64297636379673
2004,0.496489959845291,1.84601042860886,0.810239310551278,0.40773667812689,1.28519385271523,0.332226486699084,0.363973162018275,0.277852009591349,0.482520682605959,0,0.368514738776143,0.634202261845078,0.179589323531333,4.8938551809291,NaN,0.536226664167008,0.590708169926842,1.08072888534404,0.675467087870568,0.829375270927607,1.00847973873638,0.30110015634743,0.0750716238145798,0.0755849873759721,0.57607013607276,1.44268071329363,0.54014526495515,1.93168414652787,1.04810740898595,0.476523745837059,0.595483053236119,0.00114997913921413,0.536784474957059,0.251643439785399,1.18904380281154,0.796372237351939,0.518092670600186,1.14139587085388,0.997681590615893,0.609687255653163,0.0881404220079428,1.34967071786918,1.27150387276976,1.15671641774378,0.645140615810271,0.410508947379745,0.976835947781328,0.758458549361789,0.525941661692866,1.88204473587212,0.564825146599992,1.57582359852378
2005,0.529435517199927,1.63602465012692,0.786174134437923,0.480626368486794,1.31604089417448,0.315943655053052,0.442420810451432,0.266157279301178,0.35569836544807,0.0337625681159812,0.367666348677154,0.748203563787307,0.103831582012308,1.4275906072237,NaN,0.47764750067884,0.551928559939675,0.910706747434195,1.44264014495323,0.62089613577794,0.7859538618899,0.698891635443921,0.0975148634045784,0.158221738746054,2.30534076002623,1.21522741044749,0.555014420600652,1.48935515037808,0.845559449048634,0.451433070140152,0.609054660395077,0,0.641269378076291,0.300166611867954,1.17237618091268,0.689829409623175,0.439402684554081,1.11847847991262,0.857346635052396,0.688554572647465,0.163496150909164,1.29518491367056,1.02241131472285,0.838603837094003,0.634412515599685,0.917524608655947,NaN,NaN,0.494684984342155,NaN,0.709436126347631,1.58704003785298
2006,0.558588087961922,1.10277518334097,0.850955643444889,0.581871636327601,1.41589445001065,0.332280679849812,0.450449280752946,0.201525317562365,0.384682060886386,0,0.433873163032357,0.780983354188902,0.115864905748577,1.27742795988367,0.590402096008913,0.502740146428353,0.533420714076266,1.05173102898236,1.44259515809336,0.552592847235118,1.0491701091644,0.319400788842215,0.104564182001123,0.325689645535918,0.569206949619896,1.16500392096402,0.659990508145612,1.47047958950973,1.16799878848351,0.546623851866042,1.18337051549255,0,0.573719772290353,0.320309072757072,1.13744500534289,0.690188876884714,0.54775053919335,1.05309288109996,0.7493105722172,0.648336299258102,0.128647262344569,1.22589501774139,0.962137280058695,1.1160780106204,0.596836779693993,0.510269723577461,1.29180162744853,0.883996710441776,0.517030348141651,1.79219315893431,0.621332918653831,1.31534354838019
2007,0.583332833150742,1.61758380626467,0.743400530696727,0.528604049190623,1.24833403188634,0.527142092600991,0.439263735119119,0.587596026413742,0.379582777837398,0.0628082018090332,0.457801495089081,0.822320209971621,0.12273887785068,1.89926815841158,0.450144839952539,0.665074343761212,0.584422344050233,0.999232414578646,1.34665878400758,0.936893087301413,0.772280127840524,0.446805886859338,0.0941078053928993,0.119231986685708,0.612606819856123,1.25994039458161,0.656556645116471,1.88307692268302,0.916220895779671,0.604400663586634,0.439786536112968,0,0.558713247697047,0.263626392169657,1.19357396925675,0.830253676815894,0.41410620246611,1.13266825163664,0.803038582348285,0.537195439026461,0.223979953078655,1.19998545810391,0.783208105677746,1.2181338678274,0.655685036864323,0.501014106962963,1.09734568253433,0.941345522092146,0.563641124964472,1.69337155114396,0.586778591559929,1.17359280518731
