Year,USA,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LO,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2009,42.5857432507578,56.2144597887896,25.920245398773,45.545905707196,48.2854864433812,31.0332409538572,35.875791377751,36.2155388471178,45.2366686638706,42.3786739576213,44.260224733655,61.4773372253304,11.4702815432742,41.5637860082305,43.9597315436242,48.3593860019716,27.3344651952462,52.4759284731774,43.3039522320159,57.6626635597777,19.2982456140351,46.1426668281458,24.9502699630577,50.0651465798046,31.3374370453274,57.7073382544507,52.9282677273351,24.1860465116279,48.6352357320099,38.1254169446298,19.7215777262181,31.0896051153547,43.298969072165,29.7236981934113,54.9037169726825,23.0769230769231,41.1889973380657,47.5903614457831,22.9589722337339,42.2751415397187,29.1348600508906,55.7825611090843,22.4299065420561,59.3287471336252,50.15412989066,31.8918918918919,33.0275229357798,53.1292749658003,26.6697804764129,29.1925465838509,53.072625698324,42.1052631578947
2010,41.3614263612155,54.0701522170748,26.1986301369863,44.2307692307692,46.736749890495,31.1070905488068,36.4732724902216,33.4194659776055,45.8720612356479,39.9335717935616,42.5952207433547,58.6863804378732,9.81781376518219,28.6384976525822,48.4848484848485,42.1013133208255,27.5376884422111,45.9960291197882,46.7193030220528,52.1514629948365,18.1159420289855,47.9659274489646,24.2252681764005,49.145755472504,32.7396373056995,62.4231782265145,52.7450655166694,16.3934426229508,43.1237721021611,35.5491329479769,22.0140515222482,33.6518771331058,39.595192915876,28.9623717217788,51.7447306791569,13.4831460674157,41.4152390692917,45.6422714849681,25.9275815824765,40.5952822032852,25.3846153846154,55.5648535564854,12.2448979591837,56.3485377301721,49.620530951873,27.6545166402536,24.0740740740741,52.2916298000354,24.483576024382,28.0851063829787,52.6386705591736,32.8947368421053
2011,41.2576692194862,57.3406310367032,22.6876090750436,44.7215530678759,51.4932126696833,29.7748354140926,38.649736760607,33.7513935340022,41.0923276983095,36.6235035426338,42.041772398985,57.3169706648735,NaN,33.5526315789474,51.4134275618375,46.3433772755807,24.4389027431421,45.8831808585503,46.2085956747878,51.8901053501343,20.8672086720867,44.6629213483146,25.5941499085923,50.3901895206243,31.2518584597086,58.7209302325581,50.0080089700465,23.1788079470199,43.2186234817814,40.0517403574788,24.6666666666667,36.0455520712989,41.1833626244874,29.6139359698682,49.9940779343835,34.4444444444444,42.5654415210551,47.340916077467,25.2493200362647,41.898791443159,34.0490797546012,54.1304887124783,22.2222222222222,56.8275862068966,45.9404884367737,27.8564683663834,33.8235294117647,52.722909359424,24.2188944352006,35.1824817518248,53.860004501463,28.169014084507
2012,40.9689783408392,54.8636822618647,19.9044585987261,42.1553746377812,49.1067338524966,30.3035723868983,40.6410644088298,34.2012476267969,45.4423592493298,41.0802775024777,41.5419444095082,57.7168096491973,17.3913043478261,30,42.2845691382766,47.9149895346965,30.0760043431053,46.8406593406593,45.1062556120922,46.2526766595289,21.7494089834515,43.410052637011,26.1242973141786,49.700892419339,29.183914843288,61.525129982669,47.3310225303293,31.2169312169312,48.1283422459893,34.3845371312309,22.9074889867841,35.6958525345622,41.2833617262919,29.5465508924264,51.4111365369947,21.7741935483871,40.1449655051961,43.75,20.1023391812865,41.6758687885677,32.3033707865169,52.92984869326,23.6842105263158,53.9241506452463,48.8402233151668,25.6578947368421,29.3478260869565,54.4165054803353,22.606996980998,36.5217391304348,49.5284053520509,26.6666666666667
2013,39.9681880298661,62.1635094715852,22.3113964686998,38.7377750611247,51.6032064128256,30.3587410501193,37.6295336787565,32.5212464589235,41.8433931484502,37.8862187346739,40.6304197016996,58.9951104366886,10.3092783505155,25.7009345794393,49.238578680203,50.618961352657,30.2083333333333,46.6004583651643,45.4347826086956,50.7418397626113,22.3880597014925,41.45,26.9219128329298,47.685792074216,30.5389221556886,65.4054054054054,48.2116788321168,33.6683417085427,45.4191033138402,35.705996131528,25.92,38.1816661090666,42.4814565070802,23.7807350610093,50.8316008316008,28.2051282051282,39.4613475503263,43.4913217623498,19.3411764705882,40.8445680861688,32.8947368421053,53.9686617004881,23.2258064516129,54.4288079470199,50.1650584052819,27.2961373390558,33.3333333333333,53.8219641993227,21.25,38.75,49.4076075659946,37.8378378378378
2014,40.2761198611215,64.4605394605395,22.9665071770335,36.449864498645,51.9676549865229,27.8462519804934,36.1617500828638,34.1996830427892,43.1728492501973,36.745782098942,40.0166852057842,59.3122203702079,10,31.0880829015544,50.7281553398058,50.8181818181818,33.3656644034918,47.1291866028708,48.0578139114725,53.4246575342466,16.7763157894737,43.6459709379128,26.9846620596663,47.5575803594027,31.9576432256313,63.9314145744029,48.8805301809063,28.1081081081081,47.1400394477318,37.5567131574525,24.8062015503876,35.6631171345595,43.7741312741313,23.7222315015868,51.3777191825972,28.6549707602339,39.9184990236862,47.3320158102767,21.5526046986721,42.4977671926168,30.3030303030303,54.4318857822725,31.4432989690722,56.0005524098881,51.5030737012768,26.0138476755687,23.3333333333333,51.2286449801077,22.4562656194216,36.5853658536585,55.0820328131253,33.9622641509434
2015,40.7769758773568,63.2025693966506,26.4822134387352,40.1549897200696,51.7820773930754,27.6833785176983,39.1653786707883,30.1164725457571,50.2834008097166,37.4933190807055,41.1053704318149,61.8444683908046,14.0733399405352,29.4117647058824,51.984126984127,48.6311672683514,36.71875,48.8358208955224,46.0211800302572,53.6302395209581,27.3311897106109,46.6850828729282,26.9889840881273,49.9870163593872,31.5915119363395,65.6655290102389,51.6384359664398,21.1822660098522,49.5440729483283,35.3268649594401,20.7674943566591,30.4408060453401,42.9334428923583,22.4801285303568,54.3536404160475,27.3972602739726,40.637403689003,47.3147518694765,17.8621659634318,42.2330097087379,30.5755395683453,53.2996349340073,32.3383084577114,56.8884723523899,53.4819466248038,25.21815008726,24.7524752475248,54.2250338906462,23.019985196151,34.816247582205,53.7921622148567,25.8620689655172
2016,41.1204248280208,65.1415628539071,28.5377358490566,43.6210403952339,53.5941320293399,28.2842116796319,39.539627039627,33.2344213649852,47.682119205298,41.0919540229885,43.299225114246,62.0779220779221,16.2977867203219,26.7942583732057,57.2761194029851,49.6876362051431,42.6171529619806,48.6378205128205,49.3915108340754,53.9717083786725,22.1804511278195,41.4906832298137,25.8623975605108,46.4978067072308,32.0268456375839,66.4331210191083,54.1274494676747,26.3157894736842,50.7446808510638,38.3753943217666,20,35.3369151555854,43.4186132740082,20.8927046343327,53.9960310301281,18.7845303867403,30.2090532135453,48.031746031746,23.746581586144,43.1570894253655,26.6666666666667,55.4637044691294,28.1746031746032,56.7567567567568,55.4656974102681,30.7641196013289,33.3333333333333,54.4176285414481,25.5718370264475,35.4124748490946,54.4274159216688,36.2068965517241
2017,40.6471643344196,59.4043887147335,30.9799789251844,42.6012035010941,53.392167677882,27.1125640572539,43.2512051419389,33.2740846071809,45.1016635859519,36.0655737704918,41.562634524322,59.0248962655602,15.5060352831941,33.5164835164835,50.8196721311475,50.7356671740233,44.1860465116279,48.8475836431227,45.213849287169,54.0187991559563,22.4899598393574,44.961797752809,25.6265664160401,46.3947898899054,33.1306990881459,63.7658227848101,58.9958821666139,24.4067796610169,60.1492537313433,44.4949390621772,20.0488997555012,34.4268524382521,52.9720763063312,19.0815201042816,56.1094819159335,22.5274725274725,31.2356242524611,48.3806343906511,22.0745820831547,41.1377808148971,26.3713080168776,57.6080521018354,30.3571428571429,57.3820784865141,56.3090782211508,30.2486187845304,24.1758241758242,52.1462639109698,24.9757798876187,35,52.4325570670971,33.3333333333333
2018,38.2383945343151,64.7840531561462,27.0089285714286,39.9620912967936,49.691146190803,24.8623667397028,43.9276485788114,29.6718322698268,40.3002309468822,39.9171842650103,39.6171624985184,57.2420928170263,13.4189031505251,26.3440860215054,48.2658959537572,49.3451463790447,NaN,47.6714648602879,38.4100418410042,51.7929179740027,25.4385964912281,47.056401811445,24.0588381949639,44.3575617558202,33.2993197278912,64.9284253578732,55.5621418691958,23.3183856502242,47.6775956284153,42.1711899791232,14.1141141141141,30.7196731615336,45.8498023715415,18.2741398446171,54.4997205142538,25.3164556962025,31.7433818268543,46.5232974910394,20.04158004158,39.1706015191952,27.3127753303965,57.3557387444515,19.8067632850242,55.8243602293386,52.9778259355288,27.1616541353383,31.8840579710145,50.946021146355,24.5332337565347,25.609756097561,48.6183074265976,29.5454545454545
